title,review_text,username,date
"a sweet, mindbending, and all around great animated film","From the crystal clear, beautifully crafted animation to the likability of the two protagonists to the tense drama to the light humor, this semi-love-story is lighthearted and very moving to the point of now being one of the most acclaimed films of recent years. And perhaps one of the most acclaimed films of all time. I had a couple of little problems w/it, thus making me avoid any statements about the film's status among cinema's finest efforts as they'd be rather hyperbolic coming from me, as well as simply just not genuine. Instead, however, I will happily praise the film on various levels. 
 As a technical achievement, it is stunning. The animation is spectacularly done in every scene, the characters are really alive, the scenery is beautiful, in general it is just a really fun movie to look at. There were a few surprisingly surreal and borderline psychedelic moments here and there in the film and they worked not only to further the plot but also to simply show off the massive tons of talent pouring itself into basically every shot of this movie. 
 Story-wise, it is also stunning. It's a mixture of a few genres. At first, it almost feels like some light slice-of-life type comedy w/a magical-realist twist, but eventually it becomes something much more emotional and dramatic than that. It becomes a film featuring multiple dimensions and complicated situations these two leads who I genuinely grew to adore and care for had to trudge their tense ways through. It is a supernatural drama and a love story on top, and a very unconventional love story at that (the way the romance of the film is handled is unlike almost any other romance I have seen; it is clear these two are in love, but they never express it openly at all). It really felt like the writer really matured over the course of writing this, which is as much a blessing as it is a curse, b/c it does mean that the film improves heavily w/every scene, but it also means that the beginning and early middle of this film are no where near as great as what follows. And, do not get me wrong, there's some super fun stuff in this roughly-first-half of the movie, but there's also a few eye rolling scenes and weird incorporations of pop songs and overtly expository dialogue and non-endearingly cheesy moments that I just could not get into. Thus, my score drops down by a single point. It is still, obviously, a wonderful movie, and sort of a must see for lovers of animation and world cinema in general.",framptonhollis,4/1/2018
Amazing !!!!!,"What a beautiful movie and what an amazing story very minimal yet so complexe ( some christopher nolan animated shit lol), I am so pumped, first time an animation movie makes me wanna visit a country lol this film is an epopé, it explores different deep themes that we can't explore in one review , it's an epopé about our search for meaning, the signification of loveand identity; a movie about that deep longing for something or someone you can't quite grasp, the yearning that haunts you and leads you to find the remedy for the hole in your heart and find love or meaning, I guess that's what the movie is about. I love how the characters change for the better after knowing each other Mitsuha became more confident and serene thanks to him and Taki became more empathic and calm thanks to her they're both opposites still they complete and elevate each other, a beautiful illustration of what love should be. already a classic and I don't get the Oscars snub!",willeasyer,1/26/2018
Brilliant film!,"I had this movie on my watchlist for quite some time, and finally decided to watch it. What can I say? IT WAS BRILLIANT! The imagery, the plot, the character development - it was all perfect!",marziabilwani,1/4/2018
No Spoiler,"Just made an IMDb account just to give this movie a 10. I've never reviewed any movie online before. But this movie is a perfect 10, and if you haven't watched it then you're missing out on so much.",kamelampard,4/22/2018
Outstanding,"Not often I feel the sensation of the unknown. That's what i like to call it at least. Whenever i think or see something supernatural to the extent it scares me. I felt this feeling through a lot of this film. 

Beautiful. Magical. Mesmerising. 

The greatest animation of all time.",nikhilrampal,7/7/2018
An epic love story,Your name (Kimi no Na wa) is one of the most beautiful animated movies out there and is worth watching!,SandrisSaulitis,3/19/2018
"Whatever you expect from this movie, it will be a thousand times better!","First of all, i must say that anime and animation movies are not my cup of tea, but my gf loves them! So i watched quite a few with her. Now, take in consideration that my account is 8 years old and i never bothered to write a review on any movie.. BUT this movie surely deserves one!

First things out, the movie opening with some beautiful animation and amazing soundtrack! 10 seconds in the movie, and im already 110% in it. Music is amazing throughout the movie and it massively adds on tension. I give music choice 10+ 

Animation is done surprisingly well. Dancing parts are top notch. Running, talking. Everything looks so smooth and amazingly done. Characters are quite believable and you'll love every single one of them. Even the side ones that show only for a few seconds. Their dialog is neat for as much as i could understand it. 10 for animation and characters. 

Now the story. It reminded me of Life Is Strange, which is probably my favorite game of all time ( even the music choice was similar ) because it has so much story and character involvement. And this movie succeeded in every aspect of character development, but i must say that story was redundant at some points. I dig sci-fi parts of it, but movie could've ended sooner than it was the run time and it would still be an amazing movie. It's like they needed some scenes just to fill the run time. NOW, don't get me wrong, story was excellent, it keeps you rooting for protagonist/s all the time. You'll feel sad at the time, you'll laugh, you'll be mad at some points.. there'll also be some ex-machina-ing. But overall, i give 9.5 for story. 

Overall 10/10. A movie you must watch if you haven't. It will make your day if not a week, and surely give you something to daydream about",Anivaries,3/6/2018
"Reasonably interesting, but not great","A teenage boy living in Tokyo and a teenage girl living in the country experience a strange, random phenomenon. They occasionally switch bodies for a day at a time, and then can't remember what happened while they were switched. The boy eventually sets out to find the girl, but the situation may be even more peculiar than he imagined.

Reasonably interesting, though not overly engaging and quite schmaltzy. The switching places plot device didn't seem too original, reminding me of movies like Freaky Friday, and was often just a basis for silliness. However, once the plot progressed past the cheap fun part, the plot gained some intrigue. It didn't quite live up to its potential in that regard, resorting to clumsily layered cleverness and random departures to create a feeling of ingenuity, when this was really more style than substance. Still, did make it fairly interesting.

Unfortunately there is a whole lot of trite schmalziness and empty sentimentality too, probably because the movie is aimed at the teenage market. In the end it feels a like Freaky Friday meets Christopher Nolan, dumbed down for teenagers. By aiming for a broader audience and avoiding the schmaltz, this could have been great. Instead it is just okay.",grantss,12/12/2017
What Begins as a Cute Movie Evolves into Something Much More,"Your Name. follows a boy and girl who randomly begin to switch bodies, and how their relationship develops through that. 

There's a lot more to this movie than I can say, because around the halfway point everything changes and it becomes much more than a simple feel good movie. And that's what it is for the first third. It's quirky, fun, cute, all that. It's not great, but it's really enjoyable.

The second that aspect of the movie ends the movie begins its quick ascent to one of the best movies I've ever seen. It builds the characters and their relationship well and by this time we're already attached to them well enough, but then something happens. There's a huge plot twist in this movie that, put simply, blew my mind. And moreover, made me tear up a little. From there on it just gets better and better, writing-wise. 

The movie doesn't just have a great story though. For starters, the animation is beautiful. And it isn't just pretty paintings and scenery (though there are), the imagery is also unique in some scenes, where what is being shown isn't completely natural but it looks cool anyway. At the same time, it isn't just mindless artsy- fartsy crap, it actually has relevance and symbolism and stuff. 

The movie's soundtrack proves to be quite good too. A song plays every once in a while, and all of them are well-suited to the movie and just sound nice. I don't think I'd listen to them outside of the movie, but I like them nonetheless.

Something that really stood out to me was how realistic it could be. Sure, it feeds off of plenty of things that would only happen in an anime world, but it doesn't rely on those. The characters act in realistic ways and say things you'd expect them to say, all without removing the anime charm entirely. 

I always think it's cool to see a movie with a few confusing scenes, then see everything come together at the end, making all those scenes make sense. Your Name. has plenty of those. There are scenes that you kind of just forget about but then they come up again later and you realize that this was all thought out well before the movie was made, and it really shows just how much effort was put into the movie in the first place. It's clear that it's trying to be something more. It's trying to be complex, and it actually is. The movie isn't too terribly hard to understand, but it does require you to think at least a little to fully get it. 

Overall Your Name. is an anime that excels in every aspect of it. The writing is fantastic, the characters are fun and lovable yet realistic, the soundtrack is well-suited, it's beautiful to look at, and it makes you think just enough that it isn't overly confusing, but enough to still make it complex. In the end this isn't just one of the best anime films, this is one of the best films I've ever seen, and I wouldn't hesitate to recommend it to just about anyone.",SquigglyCrunch,4/13/2017
7.5/10 - An Interesting Film With Beautiful Visuals,"Your Name. Is the first anime that I review, I think, and that's a very adored anime almost all over the anime community, from what I've seen. I haven't read the visual novel, btw, so the review will solely refer the film.

Your Name. Is a romance/drama(/fantasy?...) film, that follows a Tokyo boy named Taki and a small town girl called Mitsuha, as one day they woke up one day and found themselves one in the body of the other. I won't spoil anything, but I'd generally say that this film is about the bond between the both of them, and bonds in general.

I like a lot of things about this film, and I'll start with the thing that everyone who've watched this film noticed - the animation. This movie is simply stunning, visually. It looks so colorful and vibrant, and I really like the animation's aesthetic. (especially in the opening shot and in the surreal scene with the red string)
I've also enjoyed the plot, overall - it kept me interested, it has some interesting concepts in it, and I like the overall structure of this film. The string/line motive is quite cool.

The soundtracks slaps, too, and it really fits the tone of the movie.

Now, I have like one major issue with this film, so, yeah.

The issue - Taki is criminally underwritten. Like, okay, the viewer can pick up on some things that we're only shown briefly to gather info about his character (which is another praise that I can give this movie. In a quite subtle way, the film shows us from time to time info about Taki or Mitsuha's personality. I appreciate it), but like, come on. He really feels underwritten and underdeveloped, and even the subtle stuff that we're shown never really gets discovered during the movie. It doesn't mean that he's a BAD character, but I feel like the movie could have dived more into his character.

So, overall?

I like this film a lot. I had fun watching it, it was beautiful visually, the message and motives are cool. Taki is really underwritten, which really takes this movie down, but Kimi No Na Wa. Was generally interesting for me, and I had a goot time. I'm feeling a 7.5/10 on this one.",Shilo_R_A,9/17/2021
Watch this like your life depended on it,"For two whole weeks my students have been telling me about this anime, Kimi No Na Wa (Your Name), begging me to check it out. Over the grapevine I also learned that it is the first non-Ghibli non-series based anime movie to earn over 10 billion yen. So last night we did and I have to say it is truly one amazing entertainer with intelligence to boot. It was so good we felt so lost what to see next and so we didn't. We wanted nothing to ruin the unique experience. 

I will spare everyone the synopsis and plot details because the experience of going into this totally blind is roller-coaster-fantastic. What I will just say is writer-director Makoto Shinkai took some great risks with the narrative and it pays huge dividends in terms of storytelling. This is not something you can sit back and let the story do all the work; you will need to constantly think about what you are seeing, as well as where and when it is all taking place. I love it when a director respects the viewers and brings the game to me. After the electric pace gender bending opening act I have no doubt that like me your mind will throw up the direction of what the narrative will take. You and I would be so wrong. I was gobsmacked at every twist and turn the narrative takes which subverts all my expectations. Shinkai also does a monster mishmash of so many genres that I didn't see when the romantic euphoria ended and when the detective procedural began. He even embeds an element of horror and melancholia. All through this widely imaginative ride he knows where the beating heart is - the relationship between the two star-crossed lovers separated by time and space. 

Above everything else, the anime captures something so elusive so beautifully. By elusive I mean the temporal seconds you were waking up from a sweet dream, your entire being is still consumed by last night's dream and the memory of it immediately dissipates as you step into the waking world. However, the essence of the dream continues to envelope you throughout the entire day like a cocoon; you will try to hold on to the remnants unsuccessfully. Name one film that got that magical quality spot-on. Shinkai's Kimi No Na Wa got this right many times over. Everyone needs to grab your loved ones and watch this like all your lives depended on it.",ctowyi,11/21/2016
Outstanding!,"I really don't have words for this. I have never thought a anime would be so captivating. The visuals are so mesmerising, it felt like living into it. It is first time, I am watching something like Love through time travel. I coundn't blink for a second. What I would call it? A combination of mystery, comedy. Of course, later a love story. I would never think, I was going to love it as I didn't watch anime but it surprise me and interest me at the same time.",Misss25,5/6/2021
A beautiful experience with an astonishing finale,"This is a very good film, but it takes a while to reach that level. Although providing an entertaining fantasy first act revolving around the pair's body-swapping, it takes a good fifty minutes for the film to develop into something truly great. Moving from enjoyment to stunning emotion, Your Name is ultimately an enthralling and powerful tale, one told with great visual beauty from Makoto Shinkai.

Shinkai, the director and writer of the likes of The Garden Of Words and 5 Centimeters Per Second is being dubbed as 'the new Hayao Miyazaki' by his third fantastic outing with Your Name. Undoubtedly, Shinkai is on a very similar level to Miyazaki when it comes to his visual style. Mixing the images of classic landscape paintings with some exceptional photo-realistic macro-focus shots, there's no doubt that Shinkai is a master of anime when it comes to pulling off pure visual beauty.

Also, the second half of the film is evocative of a great Miyazaki picture. I'll get into the specifics of the latter half in a minute, but suffice to say at this point that Shinkai definitely has the ability to match the likes of the great Miyazaki when it comes to bringing across both blissful and devastating human emotion, something that's always even more powerful in animation.

Before I get into that, however, I want to talk about the first fifty minutes of Your Name. Initially, the film shows real promise with the way it handles the body-swapping genre. Rather than solely making silly comedy out of the situation, it's full of some fascinating and brilliantly original ideas, cleverly blurring the line between the teenagers' dreams and anxieties and the real world.

When the film is more dramatic and thoughtful, it's always engrossing, testament to Shinkai's expert writing. Unfortunately, there are moments that really stick out like a sore thumb, and prove the reason why Shinkai isn't yet quite up to Miyazaki's level.

For one, there are some striking tonal inconsistencies throughout this film, particularly around the half-hour mark. Frustratingly, there are about two or three musical montages throughout that make the film feel like a TV movie, and each time they appear, they're more and more jarring, proving a hugely disappointing break in the film's generally impressive elegance.

I understand that Shinkai has his own style, but his previous films haven't ever used so many of these montages. They're frustrating to see, and as they're all book-ended by awkward fades to black, they are undoubtedly the worst moments of the entire film. Happy, lightweight and enjoyable they may be, and they would definitely work in another movie, however they prove so inconsistent with the film's best tone that it really sticks in your mind.

Despite that, the following hour or so is spectacular. Stepping up from an interesting but not always emotionally riveting first act, Shinkai dramatically turns the film into an emotionally stunning and powerful experience, with so much poetic elegance and sheer unpredictability that you can't look away from the screen.

It's difficult to discuss the second half without spoilers, but the way that the film manages to grab you so much by taking such a drastic turn, moving away from the fantasy of the body-swap to an incredibly human and tender story, Your Name is definitely worth the wait to get to the best bit.

Overall, I was hugely impressed by this film. It may not have the most consistent opening act, but the way that the film does provide some amazingly thoughtful and ultimately emotionally powerful moments is truly spectacular. Coupled with Makoto Shinkai's incredible visual style, Your Name is a fantastic movie, and one that definitely reaches near the legendary heights of Studio Ghibli.",themadmovieman,9/28/2016
breathtaking,"My heart stopped at least 20 times watching this movie. It was so emotional, so interesting, so odd, so beautiful I don't even know if I can find enough words to express how good it really was. The story was absolutely fantastic and the soundtrack fits it perfectly. I'm not the kind that cries during movies but this one had me in tears for like 20 minutes. It's a must!",zegathe,4/25/2017
Just OK,"This isn't the best movie you're ever watch. I've even seen the story with the red cord done before (Case Closed: The Time Bombed Skyscraper).

My issues with this film: Time travel elements just seem like a plot convenience. The body switching doesn't make sense, especially how she has a family history of this. The romance doesn't feel believable and isn't explained well.

Things I like: I really like the art style, especially how a contrast between city versus rural. The music is quite fitting. The coming-of-age elements are done quite well.

If you like Japanese anime you'll like this movie, but this isn't the best movie you'll ever watch.",nogu-06346,5/9/2020
Great Animations,"The animation in this movie was absolutely amazing ! Even though people may discount the movie since it's animated but I really recommended everyone to watch. Some parts were humorous, other parts mysterious but the connection that forms is so beautiful and unreal. You really end up embarking on the journey with the characters to discover these beautiful scenery and unravelling truths, it's astounding!",missjacquil,4/6/2017
"6.5, alright to watch once but not rewatch","I overall enjoyed this movie, but after hearing great things it fell flat. Even if I hadn't had any previous knowledge of this movie I still would find it underwhelming.

PROS: A decent anime film for people that don't have anything better to compare it too. It's inoffensive/family friendly and enjoyable enough. The natural backgrounds and cityscapes in the film were gorgeous. Once you watch it you won't have to wonder what all the hype is about.

CONS: Some of the ideas in the movie presented themselves as if they'd be really complex and interesting, but everything played out in an uninspired way. The two main characters were supposed to be in love, yet there was barely any development there. We never really saw them get to know each other or understood why they even felt anything for one another. There are ways this movie could've done the soulmate trope without making the relationship feel under developed. Also I found the character design to be unappealing, and the random breaks within the narrative to deliver mini music videos seemed like a weird editing choice.

If you're looking for a fresh emotional movie with complex characters and an interesting love story this is not it. Watch ""A Silent Voice"" instead. Or any Hayao Miyazaki film.

TL;DR: just okay, kinda nice but lacks real heart.",mililucky13,6/26/2019
Inspired by forces beyond human understanding,"I feel like this film was divinely inspired. It is beautiful, yet otherworldly. Without even trying, it hits hidden chords within the human psyche that bring out a torrent of feelings that we never knew we had, or had long forgotten about. 

When I watched it with my friends, who are normally chatty and sarcastic during movies - they were completely silent, awestruck immersed wholeheartedly. They were quiet, save for a few ""wows!"" at the beauty and detail of the art in this film. 

When the credits came, they were still so enthralled they just watched the credit roll, without moving or wanting desperately to rush back to their busy lives and schedules. This movie nourished our souls and gave us something we didn't know we needed. We didn't know movies could be this profound, this touching, this meaningful. 

Think of the most touching and beautiful movie/scene you've ever seen, and loved, and it still doesn't come close to what this film has. Calling it a masterpiece isn't enough. It was more than a masterpiece. 

10 as a rating isn't enough, either. There is no number great enough to pay back what this film has given me.",elleluck,5/28/2017
Great little film to watch if you want an emotionally engaging experience,"#Spoiler Free This film could very well be Makoto Shinkai's best film to date. The films excels in creating heartfelt smiles that can turn to tears at the drop of a hat and back again. Similarly to many of his previous works his stories may seem a bit generic and lacking, however this allows the viewer to really focus on the characters and the emotions between them, rather than being caught up in a twisting plot. We are also gifted with Shinkai's train metaphor, however this time unlike 5 cm per second, they show the protagonist journey diverging down separate routes and coming back together all while moving in the same direction to the eventual end of the line.

The two protagonists are Taki, a boy from urban Tokyo, and Mitsuha, a girl from a rural Japanese village. Shinkai takes to dull husks and embellishes them into a pair of protagonists with personalities and traits that make them relate able and lovable. The characters chemistry is extremely entertaining and really grows throughout the film

The beginning of the film succeeds in quickly establishing the characters and there morals, all while creating an attachment between characters and the audience. The films also succeeds in changing pace and direction as soon as things start to get repetitive, allowing the viewers attention to always be grasped and leaving them wanting more. The films fantasy spin keeps things fresh and prevents the film falling into generic slice of life clichés.

The art like all of Shinkai's other works it breathtaking, making the film stick in the minds of the audience for long after the films over. Thanks to the detailed artwork the locations and backgrounds are well fleshed out and eye catching making it seem like real life location and not a poor imitation. 

The soundtrack is done by Radwimps, a Japanese alt rock band, that breathes life and emotion into scenes due to their wide range of styles and atmosphere.

Overall i enjoyed the film thoroughly. The fantasy spin really clicked with my tastes and caused me to be engaged and entertain throughout. I also quickly fell in love with the characters and their chemistry together and due to being a similar age related to them both. Thanks to it being one of Shinkai's more happier works i'm now left with a strong desire to watch it again.",titanicfusion,10/15/2016
"Not a fan of romantic movie, but I simply just love this!","I don't normally review a movie, in fact this will be my first time. The reason that I needed to make one because I was astonished with something that I just watched, and I feel that people need to watch it too.

Great story line with twists here and there, great characters and development, supported by excellent animation and music.

I came to the cinema with the expectation of this movie would be as good as 5 cm per second, in fact it surpassed my expectation. I could not even remember when was the last time I watch a movie without checking my watch, which means that every single minutes, from beginning till the end, the scenes were very enjoyable and well fit in to the whole flow of the story.

This movie also reminded that how great Japanese movies in Asia were before Korean movies started coming to scene. Honestly speaking Japanese animate will still be my number one pick when it comes to animation.

In conclusion, this is a must watch for everybody, whether you like anime or not. Highly recommended!",cellica2004,11/19/2016
Ranks among the best animation has to offer.,"""Your Name"" took a while to get an American release but so anticipation for this film has been rising. Especially since so many say its great!

The story centers on two main characters living in Japan whose lives are closely connected. Taki and Mitsuha are both teenage students who wake up in each other's bodies and begin to grow as characters and in their appreciation for each other by living their lives. 

By far the most astounding aspect of this film is its story and beautifully constructed narrative. The story structure manages to keep its audience on the tip of their toes to focus while never losing itself in convolution. Makoto Shinkai has managed to craft a beautiful story that both touches the heart and makes you laugh out loud (considerably hard at some parts). This blend of drama and comedy make this piece both deeply and emotionally resonating, as well as undeniably enjoyable. 

The animation itself is a thing of beauty. If anyone has seen the trailer, they know this movie offers beautiful and captivating animation from the very first shot. 

Hopefully, this film will gain traction in the U.S. considering it truly is one of the most breathtaking film experiences I've ever been a part of. It's become a personal favorite and is definitely the kind of movie that should be praised and seen by as many have the opportunity. Definitely give this a good watch and bring kids to see it too (maybe a bit older kids)!",tyson-hunsaker,4/7/2017
Necessary to watch!,"I never thought I will write a review anywhere in my life.. But this movie is magnificent, it is the best thing I have ever watched. Hopefully I will see more movies like this in the future.. Full of feelings.. I never cried so much. 100% Recommended movie to everyone.",eternallydaydreamin,3/14/2018
This is literary the best movie ever made.,"I can't describe all I feel about this movie in words. How the creator of this movie wrote the plot? It is unbelievable what I just saw.

This movie just made by an everything that perfect. I do not want to tell the story but I want to tell you that I cried really really hard for 2 times in this movie. Because it is so beautiful and yet much tragedy in same time.

But in the end I cried even harder. A must see for every movie lovers in the world.

Another thing, this movie reminds me of how I love Evangelion series and movies. It is intense and well made. An astoundingly amazing movie.",bscale,11/12/2016
Emotionally moving love story,"I don't often write reviews but I don't remember the last time a movie made me tear up so much. I felt like the characters at some points 'overrun with emotions' and with subconsciously teary eyes. 
Everything in the movie was brilliant, the animation, the scenery and most of all the plot. The themes through the movie were strong, such as the talk of the threads of time or the ribbon, and much of the plot that at the time didn't seem very relevant came back in a way to remind the viewer. The ending was elusive too, I wished that they would remember each other and meet but weather they would or not remained uncertain.
I won't spoil what happened but I can confidently say its one of the best animated movies I've ever watched and I've watched several. Many of the themes felt similar to 5 Centimeters Per Second and if you liked that movie you'll definitely like this one.",minhal92,3/4/2018
magical realism,"A comet is approaching. Mitsuha Miyamizu is a 17 year old high school girl in the small town of Itomori. Her dad is the mayor and she's tired of her small town life. Her friends complain about her behavior the day before but she doesn't remember. She wishes to be reborn as a boy in the big city. Her wish comes true as she wakes up in the body of high school student and part time waiter Taki. It's like a dream as they inhabit each other's body.

The animation is beautiful. The story is imaginative. The characters are lovely and compelling. There is magical realism to the movie. The plot does get a little jumpy which does fit the style. I would be more interested if it's cleared up a bit more. The movie climaxes at the impact and it drags out the ending a bit. Taki should have encountered Mitsuha at that point. Her father could be dead and she would be on top of the hill tending his grave. The searching in Tokyo is poetic for a little while but at some point, I just wanted it to end the movie and the ending is never in doubt.",SnoopyStyle,11/20/2018
"Magnificent ! This movie is impressive, incredible, fantastic, near-perfect, rare-made ! This is a masterpiece !","Whoaa ! I don't know where to start from. This is one of movies that left me speechless ! I've been shaken, it instantly made me impressed and deifying it. I praise this movie in an apex ladder board. Forgetting this movie for the rest of your life is just infinitesimal chance. I've been eroded and impaired by its visionary, beauty, and emotional form. 

What a zeal, Makoto ! Here he comes ! Praise the luck oh people, we found a new movie professor here. We found a predecessor of Miyazaki, an anime-making skill similar to him. Well maybe now we can call Makoto is paternal to Miyazaki, but maybe moments later reach in peer or surpass. Praise the lord, this is Japan, a new born history-maker has arrive. I write this as a rite of his advent.

This movie has a very strong impact to its viewer. Makoto combine sci-fi and drama to bring affection, love, tension, and thrill. By its form YN is incredibly complex. It plays the plot forth and back and connect it slowly but surprisingly impetuous. You could never guess anything in YN because Makoto wrap the story neatly and unwrap it in the right time and structure. All that you get only a shake in your body knowing how beautiful and twisting the story is. This is one of the most original movie this year, and the originality seems bonded to its viewer by its memories and visionary idea. This is a real contender to holywoods animations

Your name is a solid movie and it instantly in my top list movies. Prepare to be surprised by its beauty and twisting story. Japan has a new-born star now, Makoto is genius and a heart-breaker !",the-fearless-america,12/15/2016
Overrated,"""Kimi no Na Wa"" (2016) = 7.0
This film did not live up to the hype. I was told this was Shinkai's masterpiece, but it certainly was not. It was good, don't misunderstand me, but it was not great. It was ridden with clichés, and oh my god did it drag on. This film would have been better as a 1 hour feature, not a 2 hour epic of dillying and dallying.",ianwagnerwatches,2/2/2022
A breath-taking visual treat with a story that will reverberate within you for some time,"A late contender but strong contender for one of the best films I've seen in 2016 and maybe even thus far. (I've never starred a film before but by God this one deserves it!) ""Your Name"" is a feature film Japanese anime so it's for those who can tolerate foreign films and animation. And by animation I mean painstakingly breath-taking animation that goes from encapsulating almost photo-realistically vibrant sunsets to the slightest twitch in expression giving soul to the characters before us.

I'm not one to judge anime but I'll say this: of the little I've watched, never have I seen such detailed artwork, animation so real and voice acting so fitting that the characters are so alive that you genuinely wish that they were. The consistent top-notch animation, artwork, soundtrack, directing and even the voice acting was clearly done with love and care to the point that the finished film looks and feels like a passion project without a deadline striving for perfection.

Oh and it's not just looks too it's got brains as well. I was hooked on the plot from the beginning and although I can't comment on the amazing plot without ruining it, you should expect a drama/romance/fantasy. I guess you're just going to have to take a leap of faith here... Even if the plot sounds a little 90s.

It was a spectacle to watch unfold, it made me laugh, it made me cry, it had me fully invested from start to finish and most importantly, it made me feel. I don't think one can ask for more in a film.",matrix_swatcat,12/7/2016
Speechless,This is definitely one of the most emotional movies i've ever watched. It made me to log in to rate and write comment for the very first time. It touched me from the deepest place. Magic can happen...and love is that magic. It can break time and distance even ages. You MUST WATCH IT!! This is definitely one of the most emotional movies i've ever watched. It made me to log in to rate and write comment for the very first time. It touched me from the deepest place. Magic can happen...and love is that magic. It can break time and distance even ages. You MUST WATCH IT!! This is definitely one of the most emotional movies i've ever watched. It made me to log in to rate and write comment for the very first time. It touched me from the deepest place. Magic can happen...and love is that magic. It can break time and distance even ages. You MUST WATCH IT!!,tp_proclass_qv,12/18/2016
Makoto Shinkai's magnum opus and one of the most intelligently written pieces of entertainment Anime has to offer,"I had high expectations for Your Name. Not only because I have thoroughly enjoyed Makoto Shinkai's previous films, but also because it has been doing incredibly well at the Japanese box office the past few months.

While I think Shinkai's previous films are great, none of them quite reached masterpiece levels for me, but I'm very happy to say that Your Name did that, because not only is this without a doubt Shinkai's best work to date, this is easily one of the best Anime films I have ever seen.

I don't want to go give away too much detail about the plot, but all I will say is that this is an incredibly written and very original story, with fantastic animation (as you would expect from Shinkai), along with lovable characters, funny humour, a great music score and a final act that will surely have you waiting to see what transpires with deep emotional investment.

What starts off as a funny body-switch comedy turns into something much more deeper and emotional in the 2nd half, but I won't give anything away!

It's now one of my top 5 favourite Anime films and I encourage everyone, regardless of whether you're an Anime fan or not, to check out this masterpiece.",TwiZone,11/27/2016
Most beautiful & charming movie,"This anime makes me speechless, I watch this movie with very high expectation from all the reviews I have read and it was worth all of the good reviews out there. The scenes were so beautiful, it makes me want to drawn into it, from the view of the Itomi village to the scenes of the comet falling down, everything was outstanding. I was not expect much about the story, just thought it was some boy & girl love story but then I was wrong, the story is much more than that. It makes me think about people we have met, have forgotten, about how people react to the disasters.

That's movie is worth 1.5 hour of your life and I truly hope that it can won an Oscar.",minhhalg91,12/12/2016
Captivating storyline,"One of the best Japanese animation I've watched. I love it when the story unfolds in a way that I didn't expect. I was captivated all the way through. There might be some details here and there that might not make the most sense, but hey, it's a fantasy so let's just roll with it.",Arateratimdb,4/10/2020
beautiful but a bit predictable,"I don't usually write reviews, but I feel like I need to say something about this film, even if the majority of reviews will be overwhelmingly positive. And I'm pretty terrible with these things b/c I don't have a photographic memory.

Anyhow, it's a story of boy and girl switching bodies after a cosmic event involving a comet that's never really explained. This happens a few times each week, much to the chagrin of each of our main characters and amusing fun for the supporting cast. I don't want to say much else beyond that without giving away plot details. Needless to say, they start to fall in love with each other as they're living each other's lives.

It's a beautiful film. There's one particular sequence in the middle that I absolutely loved visually.

The movie started to fall apart towards the last 30-45 minutes once it rushes to resolve a problem introduced in the latter half of the film. It feels like the film needed a bit more running time to avoid this. There's also a bunch of suspension of disbelief required...I mean I guess this is to be expected, but for me, a films starts to lose me once there's too much serendipity involved to resolve everything.

Also, I think the film would've gotten better mileage if it had gone down the bittersweet route when rushing to its end.

I left the theater liking the film, but it's not like it's the most amazing film I've ever seen (even if it broke the box office record in Japan), nor did it really leave me with tingly happy feelings like after watching some Studio Ghibli films.",grillmasterj,4/17/2017
A movie worth submitting for best movie of the decade :D,"I had to make an IMDb account just to give this movie a review of 10! I just couldn't stand how some people just gave it an 8 or 9! I've watched so many different genres of movies in my life, and I could say even out of all those genres's greatest, this movie stands out! The feels, chills, and excitement just flowed right through my heart! And if you measly rate this 8 out of 10, most probably you don't appreciate the fantasy created and you live in a world where you need facts and data. Well I pity you. Blends perfectly with everything! The music, the timing, characters, scenery, outstanding and beautiful characters, story line is perfect. Everything, at its best! The details and well versed story made it even greater. Feels so realistic at the same time, since the fantasy used isn't much different from the society we know today. Time is a very complex, labyrinthine concept. And which we humans do not understand all of it. This story just showed us everything is possible through time. Very astonishing, indeed.",merricklance-99791,9/25/2016
